iso	glottocode	name	status	WRITING	DEVELOPMENT	USE	SIGN_LANGUAGE	UNWRITTEN	LITERATURE	NEWSPAPERS	TV	RADIO	TAUGHT	SHIFTING	SHIFTED	NT	OT	BIBLE	Dictionary	Grammar	LITERACY_L1	LITERACY_L2	Writing	Language Development	Language Use
igl	igal1242	Igala	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn].	Grammar. Bible: 1970.	Agatu, Idoma, and Bassa people use Igala to attend Ika Bible School. Alldomains. Used as L2 by Basa [bzw].
nao	naab1241	Naaba	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Used by all. Also use Lhomi [lhm], especially inhabitants of Pharang and Dangok.
bev	dalo1238	Bété, Daloa	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	1	1%–5%.	25%–50%.	Latin script [Latn].	Literacy rate in L1: 1%–5%. Literacy rate in L2: 25%–50%. Dictionary.Grammar. NT: 1996.	Also use French [fra].
hvv	sant1422	Huave, Santa María Del Mar	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Children do not grow up speaking Huave. But when they become adults theyall learn it in order to function in the culture (2011 J. Williams). Adults only, and somesemi-fluent children as L2 speakers. Shifting to Spanish [spa].
umo	umot1240	Umotína	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Shifted to Portuguese [por].
bsy	saba1267	Bisaya, Sabah	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	40%.	70% in Standard Malay [zsm].	Latin script [Latn].	Literacy rate in L1: 40%. Literacy rate in L2: 70% in Standard Malay [zsm].Videos. Bible portions: 1938. Agency: Sabah Bisaya Cultural Association.	Mixed use: Home, Friends, Religion, Work, Education. Some young people, alladults. Positive attitudes. All also use Sabah Malay [msi]. Many also use Brunei [kxd]. Also useTatana [txx]. Used as L2 by Klias River Kadazan [kqt], Papar [dpp], Tatana [txx].
dlk	daha1247	Dahalik	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Also use Afar [aar]. Also use Standard Arabic [arb].
amg	amar1271	Amarag	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	0	N/A	N/A		Dictionary. Texts.	Shifted to English [eng].
zaj	zara1247	Zaramo	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	N/A	N/A	Latin script [Latn].	Dictionary. NT: 1975.	Some of all ages. Also use Swahili [swh], with many shifting.
nzz	nang1261	Nanga Dama Dogon	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Unwritten [Qaax].	Dictionary. Grammar.	Used by all. Most also use Jamsay Dogon [djm]. Most also use Tommo So Dogon [dto].
ddg	fata1247	Fataluku	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Latin script [Latn].	Dictionary. Bible portions: 2016.	Used as L2 by Makuva [lva].
kdr	kara1464	Karaim	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	1		1	1	N/A	N/A	Cyrillic script [Cyrl], used in Crimea. Latin script [Latn], used inLithuania.	Dictionary. Grammar. Texts. OT: 1842.	Shifted to Lithuanian [lit].
tol	tolo1259	Tolowa	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	0	N/A	N/A		All L2 speakers are literate. Dictionary. Some successful language revival efforts (Golla 2011).	One fully fluent L2 speaker in his 40s but growing numbers of younger emerging speakers with limited competence (Golla 2007). Shifted to English [eng].
irx	kamb1302	Kamberau	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A			Shifting to Papuan Malay [pmy].
wyr	wayo1238	Wayoró	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Low ethnolinguistic vitality. Shifted to Portuguese [por].
clh	chil1275	Chilisso	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Socially integrated with the Kohistani Shina [plk]. Most also use KohistaniShina [plk].
grs	gres1240	Gresi	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	1	N/A	N/A		Grammar.	Shifted to Indonesian [ind].
drn	west2548	Damar, West	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
gmg	magi1244	Magɨyi	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
mdl	malt1238	Maltese Sign Language	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	1	0	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A		Videos. Dictionary. Agency: Maltese Deaf People’s Association.	Vigorous. Used by all. Also use English [eng]. Also use Maltese [mlt].
mmj	majh1236	Majhwar	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A			Shifting to English [eng].
std	sent1241	Sentinel	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
tvi	nucl1693	Tulai	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		All shifted to Hausa [hau] (Decker and Araokanmi 2022). Some also use English [eng] (Decker and Araokanmi 2022).
gwa	mbat1247	Mbato	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	1	N/A	25%–50%.	Unwritten [Qaax].	Literacy rate in L2: 25%–50%. Grammar. Texts.	Also use Anyin [any]. Also use Attié [ati]. Used as L2 by Beti [eot].
gub	guaj1255	Guajajára	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	30%.	30%.	Latin script [Latn].	Literacy rate in L1: 30%. Literacy rate in L2: 30%. Taught as subject inprimary schools. Bible: 2007.	Vigorous. Most also use Portuguese [por], as a lingua franca (Crevels2007).
wkr	gund1249	Keerray-Woorroong	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Shifted to English [eng].
lzl	litz1237	Litzlitz	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	1	N/A	N/A		Grammar.	Positive attitudes. Shifted to Neve’ei [vnm]. Shifted to Uripiv-Wala-Rano-Atchin [upv].
nul	nusa1245	Nusa Laut	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Shifted to Ambonese Malay [abs].
enq	enga1252	Enga	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	Low.	Low.	Latin script [Latn].	Literacy rate in L1: Low. Literacy rate in L2: Low. Dictionary. Texts. NT:1979–1988.	Used by all. Also use Tok Pisin [tpi] (San Roque and Loughnane 2012). Usedas L2 by Angal [age], Angal Enen [aoe], Angal Heneng [akh], Ipili [ipi], Lembena [leq], Nete[net], Pinai-Hagahai [pnn], Umbu-Ungu [ubu].
cth	thai1262	Thaiphum Chin	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	NT: 2020.	Vigorous. All domains. Used by all. Positive attitudes. Also use Burmese[mya]. Also use Hakha Chin [cnh], especially the older generation. Also use Matu Chin [hlt].
mid	nucl1706	Mandaic	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Mandaic script [Mand].	Dictionary. Grammar. Texts.	Ethnic group of 5,000 in Khuzestan, Iran, speak Iranian Persian [pes] (1994 H. Mutzafi). Older adults only. Positive attitudes. Most shifted to Iranian Persian [pes]. Most shifted to Mesopotamian Arabic [acm].
nhy	nort2958	Nahuatl, Northern Oaxaca	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	NT: 2006.	
lor	teen1242	Téén	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	Below 5%.	Latin script [Latn].	Literacy rate in L2: Below 5%. Bible portions: 1985–1995.	Vigorous. Home, community, market, religion. Used by all. Many also use French [fra], including all school children. Also use Jula [dyu]. Also use Lobi [lob]. Used as L2 by Loma [loi].
buu	budu1250	Budu	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	1	N/A	N/A	Latin script [Latn].	Grammar. NT: 2021.	Some also use Lingala [lin]. Also use Congo Swahili [swc]. Used as L2 byLika [lik].
lna	lang1318	Langbashe	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Unwritten [Qaax].	Dictionary. Grammar.	All also use Sango [sag].
kfc	kond1295	Konda-Dora	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	1	N/A	35%–44% for Vizianagaram, Srikakulam and E.	Telugu script [Telu].	Literacy rate in L2: 35%–44% for Vizianagaram, Srikakulam and E. Godavaridistricts; 29% among Kubi in Odisha (2001 census). Grammar. Texts. NT: 2006–2020.	Many ethnic Porja have adopted Telugu [tel] as L1. Also use English [eng].Also use Odia [ory].
hps	hawa1235	Hawai'i Pidgin Sign Language	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	1	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A		Texts.	Some people remember and use HSL signs mixed with ASL. Original HSL isalmost extinct, and CHSL is dying out. Most elderly deaf use CHSL and may not recognize how muchASL vocabulary has been incorporated in their signing (2020 J. Woodward). Elderly only. Shiftedto American Sign Language [ase].
cwt	kuwa1246	Kuwaataay	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	1	N/A	N/A	Latin script [Latn].	Dictionary. Grammar. NT: 2000.	Those who have moved to larger urban areas no longer pass the language totheir children (2013 SIL). Used by all. Many also use Wolof [wol], as the language of commerceand interethnic communication (Sarr and Thiaw 2012). Some also use French [fra], as the languageof education and government (Diouf et al 2017). Also use Jola-Fonyi [dyo]. Also use Jola-Kasa[csk].
esk	nort2945	Inupiatun, Northwest Alaska	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	1	1%–5%.	N/A	Latin script [Latn].	Literacy rate in L1: 1%–5%. Dictionary. Grammar. NT: 1997–2010.	Immersion schools. Older adults only. Most shifted to English [eng].
lwl	east2330	Lawa, Eastern	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Thai script [Thai].	Literacy in Thai [tha] is common. Grammar. Bible portions: 2021.	Very high language vitality. All domains, except government and education (which are in Thai [tha]). Used by all. Positive attitudes. Proud of Lawa history and culture and want to maintain language. All also use Northern Thai [nod], especially for government and school. Many also use Thai [tha], with outsiders.
aai	arif1239	Arifama-Miniafia	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	10%.	Latin script [Latn].	Literacy rate in L2: 10%. NT: 2009.	Also use English [eng]. Also use Hiri Motu [hmo].
bwk	bauw1240	Bauwaki	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Also use English [eng]. Also use Hiri Motu [hmo]. Also use Magi [mgu]. Alsouse Suau [swp].
cht	chol1284	Cholón	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		0	1	N/A	N/A	Unwritten [Qaax].	Grammar.	Shifted to Huamalíes-Dos de Mayo Quechua [qvh].
piv	pile1238	Pileni	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	30%–60%.	25%–50%.	Latin script [Latn].	Literacy rate in L1: 30%–60%. Literacy rate in L2: 25%–50%. Dictionary. Grammar. Texts.	Used by all. Positive attitudes. Also use Äiwoo [nfl]. Also use Pijin [pis]. Used as L2 by Äiwoo [nfl].
arl	arab1268	Arabela	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	1	0		1	0	10%–30%.	50%–75%.	Latin script [Latn].	Literacy rate in L1: 10%–30%. Literacy rate in L2: 50%–75%. Dictionary.Texts. NT: 1986–2008.	Shifted to Spanish [spa].
yux	sout2750	Yukaghir, Southern	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	1	N/A	N/A		Dictionary. Grammar.	Home. Older adults only. Shifted to Russian [rus]. Also use Even [eve], especially older adults. Also use Yakut [sah], especially younger.
luk	luna1243	Lunanakha	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
swq	shar1249	Sharwa	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some of all ages. Some also use French [fra], as language of public education. Also use Adamawa Fulfulde [fub].
qxa	chiq1249	Quechua, Chiquián Ancash	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	1	0	0	0		1	0	N/A	25%.	Unwritten [Qaax].	Literacy rate in L2: 25%. Dictionary. Texts.	Home, work, community. Adults only. Shifting to Spanish [spa].
bvl	boli1236	Bolivian Sign Language	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	1	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A		Agency: Federación Boliviana de Sordos (FEDOS, Bolivian Federation of theDeaf).	Vigorous. Used by all. Also use Spanish [spa].
kif	east2354	Parbate, Eastern	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	Below 5%.	Unwritten [Qaax].	Literacy rate in L2: Below 5%.	Some young people, all adults. Young adults and older. Also use Nepali[npi].
wer	weri1253	Weri	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	50%–75%.	50%–75%.	Latin script [Latn].	Literacy rate in L1: 50%–75%. Literacy rate in L2: 50%–75%. NT: 1984.	Also use Tok Pisin [tpi].
jkm	mobw1234	Mobwa Karen	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Home. Some young people, all adults. Positive attitudes. Also use Burmese[mya], with some youth shifting. Also use S’gaw Karen [ksw], with some youth shifting.
rcf	reun1238	Réunion Creole French	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn].	Grammar. Bible portions: 2017.	25% are white, poor, live in the mountainous interior, and speak archaic highland varieties. 25% are Indian, live in coastal lowlands, and speak the basilect. 45% are African or mixed race, live in coastal lowlands, and speak the basilect. Positive attitudes, which are increasing. Also use French [fra]. Used as L2 by Tamil [tam].
kkb	kwer1264	Kwerisa	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Home. Elderly only. Shifted to Kaiy [tcq].
dka	dakp1242	Dakpakha	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
htu	hitu1239	Hitu	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Moderate to vigorous.
vmh	mara1373	Maraghei	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A			Shifting to Iranian Persian [pes].
rmf	kalo1256	Romani, Kalo Finnish	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	10%–30%.	50%–100%.	Latin script [Latn].	Literacy rate in L1: 10%–30%. Literacy rate in L2: 50%–100%. Printed or pre-recorded Romani language materials may not be understandable outside the country (or context of surrounding languages) in which they were produced. Bible portions: 1970–1971.	Also use Finnish [fin].
lhn	laha1253	Lahanan	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some young people, all adults.
gab	gabr1253	Gabri	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	3%–5%.	N/A	Latin script [Latn].	Literacy rate in L1: 3%–5%. NT: 2023.	
eso	esto1238	Estonian Sign Language	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	1	0	0	0	1	0	0	0	0	0	0		1	0	N/A	N/A		TV. Videos. Dictionary. Bible portions: 2021. Agency: Estonian Associationof the Deaf.	First deaf school 1866. Deaf associations. Used by all. Also use RussianSign Language [rsl].
yuw	yaum1237	Yau (Morobe Province)	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	1	50%–75%.	50%–75%.	Latin script [Latn], used since 1994.	Literacy rate in L1: 50%–75%. Literacy rate in L2: 50%–75%. Grammar. NT: 1997.	All domains. Used by all. Also use Tok Pisin [tpi] (Sarvasy 2014).
gdb	pott1240	Gadaba, Pottangi Ollar	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	7%.	Oriya (Odia) script [Orya], used in Odisha. Telugu script [Telu], used inAndhra Pradesh.	Literacy rate in L2: 7%. NT: 2012.	Positive attitudes. Also use Desiya [dso], as main L2. Also use Telugu[tel], but with low proficiency.
siq	soni1260	Sonia	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	Below 5%.	Below 5%.		Literacy rate in L1: Below 5%. Literacy rate in L2: Below 5%. In 1993 children went to school in Kaluli areas.	Shifted to Tok Pisin [tpi]. Also use Bedamuni [beo] (Aiton 2019). Also use English [eng] (Aiton 2019). Also use Kaluli [bco] (Aiton 2016).
xhe	khet1238	Khetrani	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	Below 5%.	Unwritten [Qaax].	Literacy rate in L2: Below 5%.	Also use Saraiki [skr].
gbh	defi1235	Gbe, Defi	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		All domains. Used by all. Also use French [fra]. Also use Gun [guw]. Alsouse Yoruba [yor].
cea	lowe1427	Chehalis, Lower	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A		Lower Chehalis people are attempting to merge what remains of theirlanguage with Quinault [qun].	A few people may have passive knowledge of some words and phrases (Golla2007). Shifted to English [eng].
kgr	abun1252	Abun	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	1	5%–15%.	N/A	Latin script [Latn].	Literacy rate in L1: 5%–15%. Grammar. Texts. NT: 2004.	
mlo	mlom1238	Mlomp	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some young people, all adults. Many also use Wolof [wol], as the language of commerce and interethnic communication (Sarr and Thiaw 2012). Some also use French [fra], as the language of education and government (Diouf et al 2017). Also use Jola-Fonyi [dyo]. Also use Mandinka [mnk]. Also use Pulaar [fuc].
mcy	sout2877	Watut, South	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some young people, all adults. Mixed attitudes, neutral to positive. All also use Tok Pisin [tpi] (Carter et al 2014).
aso	dano1240	Dano	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	15%–25%.	25%–50%.	Latin script [Latn].	Literacy rate in L1: 15%–25%. Literacy rate in L2: 25%–50%. NT: 1989.	Also use Tok Pisin [tpi]. Used as L2 by Tokano [zuh].
yev	yapu1240	Yapunda	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A		Grammar.	Older adults only. All shifted to Tok Pisin [tpi] (Wilson 2017).
toy	topo1243	Topoiyo	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Unwritten [Qaax].	Dictionary.	Home; Mixed: Work, Religion, Education. Older adults only. Most shifted to Indonesian [ind]. Used as L2 by Budong-Budong [bdx].
kfn	kukk1239	Kuk	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some young people, all adults. Many also use Cameroon Pidgin [wes]. Somealso use English [eng], as language of public education.
afk	nanu1240	Nanubae	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Most domains. Some young people, all adults. Most also use Tok Pisin [tpi](Kassell et al 2017).
nkm	nama1267	Namat	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		All domains. Used by all. Positive attitudes. Most also use English [eng]. Some also use Kanja [pep]. Some also use Wára [tci]. A few also use Motu [meu], especially elderly.
jbr	jofo1235	Jofotek-Bromnya	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		All domains. Some young people, all adults. Also use Indonesian [ind]. Alsouse Papuan Malay [pmy].
ngq	ngur1263	Ngurimi	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Bible portions: 2009–2023.	All domains, unless speakers of other languages present. Used by all. Positive attitudes.
jbw	yawi1239	Yawijibaya	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Moribund (McGregor and Rumsey 2009). Shifted to English [eng].
clw	chul1246	Chulym	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	1	N/A	N/A		Grammar. Texts.	Older adults only. Shifted to Russian [rus].
yij	yind1247	Yindjibarndi	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Dictionary. Grammar. Texts. Bible portions: 1983.	Most also use English [eng]. Used as L2 by Banyjima [pnw].
nok	nook1247	Nooksack	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A		The Lhéchalosem Teacher Training Language Immersion Project offers language and cultural training with both a two-year and a four-year program. Those completing the four-year program become certified language teachers. The aim is to revive the use of the language in all aspects of daily life (2010 Foothills Gazette).	2 or 3 older adults each know fewer than 30–40 words (1998). Shifted to English [eng].
mje	musk1256	Muskum	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Shifted to Musgu [mug].
tov	uppe1235	Taromi, Upper	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A			Shifting to Iranian Persian [pes].
vic	virg1240	Virgin Islands Creole English	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Latin script [Latn], informal use on social media (wikipedia).	Dictionary.	
jrr	jiru1238	Jiru	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
yud	jude1264	Arabic, Judeo-Tripolitanian	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A	Hebrew script [Hebr].		Adults only. Shifting to Hebrew [heb].
tgp	tang1347	Tangoa	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	30%–60%.	50%–75%.	Latin script [Latn].	Literacy rate in L1: 30%–60%. Literacy rate in L2: 50%–75%. NT: 2009.	Vigorous. Code-switching with Bislama [bis] occurs. All domains. Used by all. Positive attitudes. Used as L2 by Soro-n Raki [akr].
xua	aluk1238	Kurumba, Alu	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	15%–25%.	Unwritten [Qaax].	Literacy rate in L2: 15%–25%.	Some of all ages. Some also use Kannada [kan], or southern nonstandard Kannada. Also use English [eng]. Also use Tamil [tam].
mat	sanf1262	Matlatzinca, San Francisco	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		1	0	N/A	N/A	Unwritten [Qaax].	Dictionary.	About half of the village is away at work in Mexico City and other places most of the time (2011 J. Williams). Older adults only. Shifted to Spanish [spa].
suj	shub1238	Shubi	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
